Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
ATM,COR,01.11.2014,CF-S,,2-54,541.2,303.87,505.84,250.49
ATM,RSO,09.11.2014,CF-G,Mandzukic,1-9,350.88,275.61,346.72,125.258
ATM,MLG,22.11.2014,GF,Cardoso Mendes,1-11,443.44,236.36,424.72,136.528
ATM,MLG,22.11.2014,CF-G,Griezmann,1-41,344.64,228.51,354,158.907
ATM,MLG,22.11.2014,CF-G,Godín,2-82,350.88,173.56,356.08,117.208
ATM,DEP,30.11.2014,CF-G,Ñíguez,1-42,395.6,201.82,407.04,135.562
ATM,DEP,30.11.2014,GF,Turan,2-54,376.88,465.58,418.48,137.494
ATM,ELC,06.12.2014,GF,Giménez de Vargas,1-15,252.08,360.39,348.8,117.208
ATM,ELC,06.12.2014,GF,Mandzukic,2-52,563.04,313.29,424.72,160.034
ATM,VILL,14.12.2014,CF-S,,2-55,393.52,261.48,389.36,204.96
ATM,ATH,21.12.2014,GF,Griezmann,2-45,355.04,297.59,351.92,143.612
ATM,ATH,21.12.2014,CF-G,Garcia Escudero,2-52,380,341.55,402.88,149.73
ATM,ATH,21.12.2014,CF-G,Griezmann,2-72,342.56,402.78,360.24,137.494
ATM,ATH,21.12.2014,CF-G,Griezmann,2-80,368.56,192.4,359.2,157.941
ATM,LEV,03.01.2015,GF,Griezmann,1-17,297.84,228.51,375.84,114.149
ATM,LEV,03.01.2015,CF-G,Griezmann,2-46,404.96,263.05,378.96,133.469
ATM,LEV,03.01.2015,CF-G,Godín,2-81,413.28,288.17,360.24,146.671
ATM,LEV,03.01.2015,CF-O,,1-29,470.48,217.52,436.16,141.68
ATM,LEV,03.01.2015,CF-O,,2-49,344.64,256.77,300.96,73.738
ATM,BAR,11.01.2015,CF-G,Mandzukic,2-56,380,341.55,368.56,124.292
ATM,GRA,18.01.2015,CF-G,Mandzukic,1-33,380,341.55,423.68,119.301
ATM,GRA,18.01.2015,GF,Garcia Escudero,2-87,385.2,270.9,333.2,145.705
ATM,RVA,24.01.2015,CF-G,Griezmann,1-11,252.08,352.54,358.16,157.941
ATM,RVA,24.01.2015,CF-G,Griezmann,1-21,352.96,303.87,338.4,158.907
ATM,EIB,31.01.2015,CF-G,Griezmann,1-6,286.4,310.15,421.6,157.941
ATM,EIB,31.01.2015,CF-G,Mandzukic,1-22,463.2,285.03,421.6,156.975
ATM,EIB,31.01.2015,GF,Mandzukic,1-24,514.16,310.15,425.76,151.823
ATM,EIB,31.01.2015,CF-S,,2-74,346.72,303.87,380,184.55
ATM,RMA,07.02.2015,GF,Cardoso Mendes,1-13,368.56,440.46,350.88,158.907
ATM,RMA,07.02.2015,GF,Ñíguez,1-17,346.72,275.61,333.2,149.73
ATM,RMA,07.02.2015,CF-G,Griezmann,2-66,409.12,182.98,418.48,160.034
ATM,RMA,07.02.2015,GF,Mandzukic,2-88,387.28,283.46,425.76,157.941
ATM,RMA,07.02.2015,CF-S,,2-62,348.8,275.61,384.16,178.27
ATM,CEL,15.02.2015,,,,,,,
ATM,ALM,21.02.2015,CF-G,Griezmann,1-12,380,341.55,347.76,158.907
ATM,ALM,21.02.2015,CF-G,Mandzukic,1-19,429.92,376.09,340.48,157.941
ATM,ALM,21.02.2015,CF-G,Mandzukic,1-28,293.68,209.67,392.48,160.034
ATM,SEV,01.03.2015,,,,,,,
ATM,VAL,08.03.2015,GF,Resurrección,1-32,415.36,404.35,411.2,158.907
ATM,VAL,08.03.2015,CF-O,,2-69,385.2,193.97,383.12,94.829
ATM,ESP,14.03.2015,CF-B,,2-84,419.52,281.89,391.44,223.8
ATM,ESP,14.03.2015,CF-S,,2-76,407.04,399.64,366.48,250.49
ATM,ESP,14.03.2015,CF-S,,2-84,395.6,281.89,387.28,236.36
ATM,GET,21.03.2015,GF,Torres,1-2,303.04,358.82,352.96,118.174
ATM,GET,21.03.2015,CF-G,Cardoso Mendes,1-43,330.08,206.53,357.12,139.587
ATM,GET,21.03.2015,CF-O,,1-40,400.8,228.51,382.08,73.738
ATM,GET,21.03.2015,CF-S,,1-18,376.88,278.75,370.64,175.13
ATM,COR,04.04.2015,GF,Griezmann,1-4,355.04,440.46,418.48,160.034
ATM,COR,04.04.2015,CF-G,Ñíguez,1-38,312.4,281.89,416.4,134.435
ATM,COR,04.04.2015,CF-S,,1-8,386.24,285.03,382.08,184.55
ATM,RSO,07.04.2015,CF-G,Griezmann,1-9,453.84,272.47,381.04,114.149
ATM,RSO,07.04.2015,CF-O,,1-12,458,187.69,459.04,123.004
ATM,MLG,11.04.2015,CF-G,Griezmann,1-24,393.52,181.41,403.92,154.882
ATM,MLG,11.04.2015,CF-G,Griezmann,2-77,320.72,263.05,423.68,141.68
ATM,MLG,11.04.2015,CF-O,,2-53,397.68,228.51,475.68,149.891
ATM,DEP,18.04.2015,GF,Griezmann,1-4,462.16,322.71,363.36,111.09
ATM,DEP,18.04.2015,GF,Griezmann,1-21,514.16,303.87,348.8,158.907
ATM,DEP,18.04.2015,CF-B,,2-72,449.68,307.01,408.08,162.57
ATM,DEP,18.04.2015,CF-S,,2-72,330.08,333.7,365.44,236.36
ATM,DEP,18.04.2015,CF-S,,2-72,404.96,377.66,382.08,258.34
ATM,DEP,18.04.2015,CF-S,,2-72,233.36,318,349.84,225.37
ATM,ELC,25.04.2015,CF-G,Griezmann,2-54,458,204.96,374.8,127.351
ATM,ELC,25.04.2015,GF,Garcia Escudero,2-62,692,540.94,422.64,154.882
ATM,ELC,25.04.2015,CF-G,Griezmann,2-76,441.36,212.81,392.48,158.907
ATM,ELC,25.04.2015,CF-O,,1-37,494.4,281.89,448.64,73.738
ATM,VILL,29.04.2015,CF-G,Torres,2-73,312.4,228.51,398.72,157.941
ATM,VILL,29.04.2015,CF-S,,2-81,209.44,371.38,326.96,197.11
ATM,ATH,02.05.2015,CF-S,,2-72,466.32,252.06,454.88,226.94
ATM,LEV,10.05.2015,CF-G,Siqueira,1-34,364.4,286.6,333.2,151.823
ATM,LEV,10.05.2015,GF,Torres,2-79,357.12,217.52,336.32,138.621
ATM,LEV,10.05.2015,CF-S,,1-8,359.2,302.3,351.92,171.99
ATM,BAR,17.05.2015,,,,,,,
ATM,GRA,23.05.2015,,,,,,,
VAL,SEV,23.08.2014,CF-G,Orban,2-87,404.96,214.38,396.64,155.848
VAL,SEV,23.08.2014,CF-O,,1-7,477.76,366.67,325.92,156.975
VAL,MLG,29.08.2014,GF,Alcácer García,1-30,331.12,277.18,341.52,157.941
VAL,MLG,29.08.2014,CF-G,Parejo,1-44,357.12,256.77,422.64,160.034
VAL,MLG,29.08.2014,CF-G,Piatti,2-55,366.48,380.8,336.32,
VAL,MLG,29.08.2014,CF-S,,1-44,380,341.55,335.28,170.42
VAL,ESP,14.09.2014,CF-G,Piatti,1-6,415.36,288.17,378.96,157.941
VAL,ESP,14.09.2014,GF,Parejo,2-62,381.04,451.45,333.2,158.907
VAL,ESP,14.09.2014,CF-G,Alcácer García,2-72,471.52,211.24,373.76,160.034
VAL,GET,22.09.2014,GF,Alcácer García,1-6,565.12,307.01,339.44,153.916
VAL,GET,22.09.2014,CF-G,Tavares Gomes,1-19,404.96,294.45,412.24,157.941
VAL,GET,22.09.2014,CF-G,Moreno Machado,2-71,376.88,339.98,393.52,156.975
VAL,COR,25.09.2014,GF,Alcácer García,1-21,507.92,291.31,354,120.267
VAL,COR,25.09.2014,GF,Gayá Peña,1-25,182.4,328.99,340.48,154.882
VAL,COR,25.09.2014,GF,Feghouli,2-72,560.96,341.55,333.2,157.941
VAL,RSO,28.09.2014,CF-G,Gil de Pareja Vicent,1-14,378.96,321.14,346.72,144.739
VAL,ATM,04.10.2014,GF,Tavares Gomes,1-6,267.68,228.51,380,158.907
VAL,ATM,04.10.2014,CF-G,Otamendi,1-12,393.52,198.68,357.12,150.857
VAL,DEP,19.10.2014,,,,,,,
VAL,ELC,25.10.2014,GF,Mustafi,1-12,386.24,305.44,348.8,155.848
VAL,ELC,25.10.2014,GF,Parejo,1-17,473.6,217.52,376.88,134.435
VAL,ELC,25.10.2014,CF-O,,2-86,207.36,438.89,365.44,85.008
VAL,VILL,02.11.2014,GF,Mustafi,2-63,324.88,277.18,341.52,143.612
VAL,VILL,02.11.2014,GF,Mustafi,2-72,393.52,310.15,423.68,150.857
VAL,ATH,09.11.2014,CF-O,,1-23,381.04,281.89,365.44,67.137
VAL,LEV,23.11.2014,CF-G,Parejo,2-72,306.16,310.15,351.92,158.907
VAL,LEV,23.11.2014,CF-S,,2-81,372.72,296.02,389.36,186.12
VAL,BAR,30.11.2014,CF-S,,2-70,471.52,310.15,421.6,239.5
VAL,GRA,07.12.2014,GF,Negredo,2-82,411.2,398.07,419.52,104.006
VAL,RVA,13.12.2014,CF-G,Feghouli,1-12,451.76,302.3,420.56,145.705
VAL,RVA,13.12.2014,CF-G,Feghouli,1-33,383.12,193.97,336.32,149.73
VAL,RVA,13.12.2014,CF-G,Piatti,1-35,280.16,368.24,418.48,158.907
VAL,RVA,13.12.2014,CF-B,,1-15,516.24,294.45,454.88,231.65
VAL,RVA,13.12.2014,CF-S,,2-80,354,361.96,365.44,264.62
VAL,EIB,20.12.2014,CF-G,Alcácer García,1-30,398.72,173.56,391.44,157.941
VAL,RMA,04.01.2015,GF,Barragán,2-51,560.96,454.59,368.56,118.174
VAL,RMA,04.01.2015,GF,Otamendi,2-64,413.28,277.18,377.92,101.913
VAL,RMA,04.01.2015,CF-O,,2-67,537.04,291.31,321.76,152.789
VAL,CEL,10.01.2015,GF,Moreno Machado,1-42,432,492.27,398.72,158.907
VAL,ALM,17.01.2015,GF,Parejo,1-10,435.12,330.56,418.48,158.907
VAL,ALM,17.01.2015,CF-G,Moreno Machado,1-27,381.04,234.79,345.68,158.907
VAL,ALM,17.01.2015,CF-G,Negredo,2-82,409.12,237.93,415.36,152.789
VAL,SEV,25.01.2015,CF-G,Parejo,1-17,380,341.55,410.16,141.68
VAL,SEV,25.01.2015,CF-G,Parejo,1-31,312.4,372.95,424.72,158.907
VAL,SEV,25.01.2015,GF,Fuego Martínez,2-55,314.48,402.78,333.2,160.034
VAL,SEV,25.01.2015,CF-O,,1-3,389.36,208.1,465.28,151.984
VAL,MLG,02.02.2015,,,,,,,
VAL,ESP,08.02.2015,CF-G,Piatti,2-61,348.8,261.48,424.72,154.882
VAL,ESP,08.02.2015,GF,Parejo,2-84,322.8,567.63,340.48,152.789
VAL,ESP,08.02.2015,CF-O,,1-17,484,283.46,356.08,33.488
VAL,GET,15.02.2015,CF-G,Negredo,2-70,380,341.55,391.44,125.258
VAL,GET,15.02.2015,CF-O,,2-76,314.48,307.01,329.04,9.016
VAL,GET,15.02.2015,CF-O,,2-78,432,288.17,296.8,71.484
VAL,GET,15.02.2015,CF-S,,2-54,293.68,272.47,340.48,176.7
VAL,COR,21.02.2015,CF-G,Tavares Gomes,1-37,462.16,297.59,355.04,152.789
VAL,COR,21.02.2015,GF,Piatti,2-80,308.24,321.14,426.8,136.528
VAL,COR,21.02.2015,CF-B,,2-77,378.96,291.31,375.84,225.37
VAL,RSO,01.03.2015,GF,Piatti,2-52,437.2,266.19,427.84,160.034
VAL,RSO,01.03.2015,CF-G,Piatti,2-55,342.56,302.3,418.48,160.034
VAL,ATM,08.03.2015,GF,Mustafi,2-77,383.12,197.11,396.64,147.798
VAL,DEP,13.03.2015,CF-G,Parejo,2-60,380,341.55,350.88,158.907
VAL,DEP,13.03.2015,CF-G,Alcácer García,2-71,407.04,204.96,398.72,158.907
VAL,DEP,13.03.2015,CF-O,,2-67,552.64,377.66,389.36,53.613
VAL,DEP,13.03.2015,CF-S,,2-56,387.28,327.42,385.2,302.3
VAL,ELC,20.03.2015,CF-G,Tavares Gomes,1-43,392.48,236.36,380,155.848
VAL,ELC,20.03.2015,CF-G,Alcácer García,2-56,390.4,244.21,373.76,151.823
VAL,ELC,20.03.2015,GF,Otamendi,2-91,350.88,286.6,357.12,111.09
VAL,ELC,20.03.2015,CF-B,,1-9,199.04,294.45,333.2,189.26
VAL,VILL,05.04.2015,CF-S,,2-69,402.88,255.2,394.56,178.27
VAL,ATH,09.04.2015,CF-G,de Paul,2-60,402.88,377.66,420.56,158.907
VAL,ATH,09.04.2015,CF-S,,2-79,185.52,245.78,316.56,189.26
VAL,LEV,13.04.2015,GF,Alcácer García,1-15,439.28,263.05,354,121.233
VAL,LEV,13.04.2015,GF,Feghouli,1-35,446.56,280.32,346.72,155.848
VAL,LEV,13.04.2015,GF,Negredo,2-92,247.92,446.74,416.4,124.292
VAL,BAR,18.04.2015,CF-S,,1-9,380,341.55,338.4,165.71
VAL,GRA,27.04.2015,GF,Fuego Martínez,1-25,359.2,294.45,425.76,119.301
VAL,GRA,27.04.2015,CF-G,Parejo,1-39,380,341.55,347.76,157.941
VAL,GRA,27.04.2015,GF,Feghouli,2-84,255.2,412.2,349.84,125.258
VAL,GRA,27.04.2015,CF-G,Negredo,2-87,414.32,261.48,351.92,133.469
VAL,RVA,30.04.2015,GF,Parejo,2-65,328,457.73,424.72,121.233
VAL,RVA,30.04.2015,CF-O,,2-92,215.68,223.8,294.72,22.379
VAL,RVA,30.04.2015,CF-S,,2-84,473.6,296.02,415.36,225.37
VAL,EIB,03.05.2015,CF-G,Otamendi,1-24,404.96,267.76,374.8,127.351
VAL,EIB,03.05.2015,GF,Parejo,2-55,437.2,492.27,418.48,137.494
VAL,EIB,03.05.2015,CF-G,Alcácer García,2-70,381.04,233.22,395.6,155.848
VAL,RMA,09.05.2015,GF,Alcácer García,1-18,366.48,239.5,394.56,149.73
VAL,RMA,09.05.2015,GF,Fuego Martínez,1-25,376.88,319.57,423.68,154.882
VAL,RMA,09.05.2015,CF-O,,1-9,263.52,325.85,383.12,78.246
VAL,RMA,09.05.2015,CF-O,,2-80,381.04,360.39,380,31.234
VAL,RMA,09.05.2015,CF-O,,2-81,373.76,289.74,309.28,113.988
VAL,CEL,17.05.2015,CF-G,Otamendi,2-70,415.36,236.36,400.8,158.907
VAL,CEL,17.05.2015,CF-S,,1-42,322.8,214.38,344.64,184.55
VAL,ALM,23.05.2015,CF-G,Otamendi,1-27,318.64,241.07,339.44,126.385
VAL,ALM,23.05.2015,CF-G,Feghouli,1-44,377.92,197.11,356.08,152.789
VAL,ALM,23.05.2015,CF-G,Alcácer García,2-79,510,380.8,359.2,157.941
SEV,VAL,23.08.2014,CF-G,Vidal Parreu,1-43,500.64,230.08,395.6,111.09
SEV,VAL,23.08.2014,CF-O,,2-62,209.44,344.69,448.64,151.984
SEV,VAL,23.08.2014,CF-S,,1-43,547.44,321.14,428.88,215.95
SEV,ESP,30.08.2014,CF-G,Bacca,1-33,413.28,267.76,404.96,160.034
SEV,ESP,30.08.2014,CF-G,Iborra,2-56,330.08,280.32,342.56,139.587
SEV,GET,14.09.2014,CF-G,Bacca,1-43,381.04,338.41,351.92,152.789
SEV,GET,14.09.2014,CF-G,Vidal Parreu,2-86,345.68,226.94,372.72,158.907
SEV,COR,21.09.2014,CF-G,Bacca,1-7,395.6,286.6,411.2,158.907
SEV,COR,21.09.2014,CF-G,Mbia,2-71,383.12,272.47,334.24,139.587
SEV,COR,21.09.2014,CF-G,Bacca,2-87,381.04,336.84,423.68,142.646
SEV,RSO,24.09.2014,CF-G,Deulofeu,1-17,454.88,244.21,394.56,107.065
SEV,RSO,24.09.2014,CF-O,,2-79,435.12,307.01,465.28,151.984
SEV,RSO,24.09.2014,CF-S,,2-84,350.88,281.89,384.16,184.55
SEV,ATM,27.09.2014,,,,,,,
SEV,DEP,05.10.2014,CF-G,Mbia,1-23,368.56,248.92,368.56,153.916
SEV,DEP,05.10.2014,CF-G,Bacca,1-38,429.92,225.37,376.88,134.435
SEV,DEP,05.10.2014,CF-G,Mbia,2-56,331.12,308.58,333.2,119.301
SEV,DEP,05.10.2014,CF-G,Machín Pérez,2-62,451.76,281.89,355.04,121.233
SEV,DEP,05.10.2014,CF-O,,1-18,488.16,339.98,455.92,149.891
SEV,DEP,05.10.2014,CF-S,,2-67,380,341.55,363.36,175.13
SEV,DEP,05.10.2014,CF-S,,2-71,437.2,361.96,424.72,291.31
SEV,ELC,19.10.2014,CF-G,Bacca,2-58,372.72,192.4,368.56,148.764
SEV,ELC,19.10.2014,CF-G,Gameiro,2-72,332.16,241.07,415.36,123.326
SEV,ELC,19.10.2014,CF-S,,2-85,400.8,299.16,394.56,255.2
SEV,ELC,19.10.2014,CF-S,,2-91,217.76,263.05,250,233.22
SEV,VILL,26.10.2014,GF,Suárez,2-87,418.48,352.54,423.68,152.789
SEV,VILL,26.10.2014,CF-G,Bacca,2-92,380,341.55,406,156.975
SEV,ATH,02.11.2014,,,,,,,
SEV,LEV,09.11.2014,GF,Machín Pérez,1-30,319.68,270.9,337.36,128.317
SEV,LEV,09.11.2014,CF-B,,2-55,109.6,203.39,317.6,168.85
SEV,LEV,09.11.2014,CF-S,,2-96,425.76,267.76,412.24,175.13
SEV,BAR,22.11.2014,,,,,,,
SEV,GRA,30.11.2014,CF-G,Bacca,1-23,366.48,182.98,380,158.907
SEV,GRA,30.11.2014,CF-G,Bacca,2-78,372.72,275.61,363.36,120.267
SEV,GRA,30.11.2014,CF-G,Mbia,2-88,366.48,267.76,338.4,157.941
SEV,GRA,30.11.2014,CF-G,Gameiro,2-91,364.4,189.26,402.88,152.789
SEV,GRA,30.11.2014,CF-O,,2-64,445.52,250.49,435.12,97.888
SEV,RVA,07.12.2014,CF-G,Bacca,1-7,440.32,258.34,395.6,160.034
SEV,RVA,07.12.2014,CF-S,,1-18,395.6,401.21,406,336.84
SEV,EIB,14.12.2014,CF-B,,2-50,330.08,215.95,342.56,182.98
SEV,CEL,03.01.2015,GF,Martín Pareja,1-31,209.44,496.98,399.76,124.292
SEV,ALM,11.01.2015,GF,Iborra,2-57,342.56,454.59,347.76,140.553
SEV,ALM,11.01.2015,CF-G,Andújar Moreno,2-62,451.76,360.39,415.36,140.553
SEV,MLG,18.01.2015,CF-G,Bacca,1-35,423.68,281.89,340.48,156.975
SEV,MLG,18.01.2015,CF-G,Suárez,2-67,350.88,322.71,424.72,157.941
SEV,MLG,18.01.2015,CF-S,,1-26,435.12,208.1,424.72,190.83
SEV,VAL,25.01.2015,CF-G,Bacca,1-35,380,341.55,335.28,146.671
SEV,VAL,25.01.2015,CF-S,,1-40,380,341.55,408.08,165.71
SEV,ESP,01.02.2015,GF,Figueiras,1-25,648.32,639.85,336.32,135.562
SEV,ESP,01.02.2015,CF-G,Machín Pérez,1-34,368.56,241.07,372.72,158.907
SEV,ESP,01.02.2015,CF-G,Aspas,2-88,265.6,344.69,426.8,158.907
SEV,ESP,01.02.2015,CF-O,,2-63,464.24,365.1,436.16,131.376
SEV,ESP,01.02.2015,CF-O,,2-65,324.88,212.81,324.88,113.183
SEV,ESP,01.02.2015,CF-S,,1-13,364.4,387.08,363.36,272.47
SEV,RMA,04.02.2015,CF-G,Aspas,2-79,334.24,219.09,340.48,101.913
SEV,RMA,04.02.2015,CF-O,,1-17,265.6,245.78,325.92,157.941
SEV,RMA,04.02.2015,CF-O,,2-58,417.44,241.07,153.28,192.4
SEV,RMA,04.02.2015,CF-S,,1-1,492.32,328.99,479.84,296.02
SEV,GET,08.02.2015,GF,Krychowiak,2-65,482.96,512.68,427.84,149.73
SEV,COR,14.02.2015,GF,Krychowiak,1-37,376.88,270.9,341.52,154.882
SEV,COR,14.02.2015,CF-G,Bacca,1-43,342.56,217.52,372.72,157.941
SEV,COR,14.02.2015,CF-G,Iborra,2-75,378.96,223.8,359.2,110.124
SEV,COR,14.02.2015,CF-B,,1-43,455.92,346.26,447.6,322.71
SEV,RSO,22.02.2015,GF,Kolodziejczak,1-42,514.16,198.68,426.8,148.764
SEV,RSO,22.02.2015,CF-G,Bacca,2-66,350.88,280.32,339.44,126.385
SEV,RSO,22.02.2015,CF-G,Gameiro,2-77,380,341.55,341.52,160.034
SEV,RSO,22.02.2015,CF-O,,2-54,338.4,217.52,364.4,95.795
SEV,RSO,22.02.2015,CF-O,,2-87,494.4,339.98,260.4,158.746
SEV,ATM,01.03.2015,CF-O,,1-26,370.64,270.9,437.2,157.941
SEV,DEP,07.03.2015,CF-G,Machín Pérez,1-32,346.72,313.29,371.68,157.941
SEV,DEP,07.03.2015,CF-G,Machín Pérez,2-51,372.72,387.08,364.4,160.034
SEV,DEP,07.03.2015,CF-G,Gameiro,2-64,381.04,339.98,387.28,127.351
SEV,DEP,07.03.2015,CF-O,,2-69,359.2,401.21,477.76,158.746
SEV,DEP,07.03.2015,CF-S,,2-88,233.36,292.88,244.8,267.76
SEV,DEP,07.03.2015,CF-S,,2-80,370.64,289.74,368.56,219.09
SEV,ELC,15.03.2015,CF-G,Bacca,1-17,380,341.55,337.36,158.907
SEV,ELC,15.03.2015,CF-G,Bacca,1-30,374.8,186.12,372.72,121.233
SEV,ELC,15.03.2015,CF-G,Gameiro,2-80,368.56,383.94,406,143.612
SEV,ELC,15.03.2015,CF-S,,2-53,445.52,307.01,412.24,170.42
SEV,VILL,22.03.2015,GF,Andújar Moreno,2-48,486.08,314.86,336.32,158.907
SEV,VILL,22.03.2015,GF,Machín Pérez,2-64,338.4,372.95,404.96,152.789
SEV,ATH,04.04.2015,CF-G,Vidal Parreu,1-2,181.36,270.9,378.96,160.034
SEV,ATH,04.04.2015,CF-G,Bacca,1-20,507.92,267.76,373.76,158.907
SEV,LEV,07.04.2015,GF,Gameiro,1-9,571.36,366.67,334.24,157.941
SEV,LEV,07.04.2015,CF-G,Reyes,1-36,544.32,252.06,416.4,160.034
SEV,LEV,07.04.2015,CF-O,,2-85,524.56,361.96,403.92,95.795
SEV,BAR,11.04.2015,GF,Banega,1-37,419.52,583.33,333.2,145.705
SEV,BAR,11.04.2015,CF-G,Gameiro,2-83,346.72,259.91,369.6,158.907
SEV,GRA,19.04.2015,,,,,,,
SEV,RVA,26.04.2015,CF-G,Iborra,1-16,460.08,272.47,335.28,157.941
SEV,RVA,26.04.2015,GF,Carrico Martins,1-42,481.92,197.11,333.2,142.646
SEV,RVA,26.04.2015,CF-O,,2-84,361.28,223.8,306.16,151.984
SEV,RVA,26.04.2015,CF-S,,2-54,505.84,217.52,445.52,198.68
SEV,RVA,26.04.2015,CF-S,,1-26,519.36,297.59,412.24,220.66
SEV,RVA,26.04.2015,CF-S,,1-41,247.92,203.39,305.12,190.83
SEV,RVA,26.04.2015,CF-S,,2-71,288.48,368.24,338.4,270.9
SEV,RVA,26.04.2015,CF-S,,2-88,278.08,380.8,308.24,307.01
SEV,EIB,29.04.2015,CF-G,Bacca,1-6,498.56,211.24,362.32,160.034
SEV,EIB,29.04.2015,CF-G,Bacca,1-14,297.84,203.39,364.4,160.034
SEV,EIB,29.04.2015,CF-G,Reyes,2-63,257.28,338.41,347.76,155.848
SEV,RMA,02.05.2015,CF-G,Bacca,1-46,380,341.55,406,154.882
SEV,RMA,02.05.2015,CF-G,Iborra,2-78,429.92,297.59,360.24,160.034
SEV,RMA,02.05.2015,CF-B,,1-44,295.76,291.31,310.32,266.19
SEV,RMA,02.05.2015,CF-S,,1-13,232.32,233.22,252.08,209.67
SEV,RMA,02.05.2015,CF-S,,2-84,462.16,204.96,433.04,175.13
SEV,CEL,10.05.2015,CF-G,Gameiro,1-7,502.72,267.76,338.4,125.258
SEV,CEL,10.05.2015,CF-O,,1-29,317.6,225.37,208.4,156.492
SEV,CEL,10.05.2015,CF-O,,1-42,375.84,247.35,434.08,149.73
SEV,ALM,17.05.2015,CF-G,Iborra,2-64,334.24,225.37,352.96,112.056
SEV,ALM,17.05.2015,CF-G,Iborra,2-70,419.52,275.61,421.6,152.789
SEV,ALM,17.05.2015,CF-S,,2-91,328,250.49,372.72,182.98
SEV,MLG,23.05.2015,CF-G,Reyes,2-51,419.52,278.75,401.84,158.907
SEV,MLG,23.05.2015,GF,Banega,2-54,233.36,376.09,424.72,125.258
SEV,MLG,23.05.2015,CF-G,Vidal Parreu,2-61,462.16,308.58,361.28,157.941
SEV,MLG,23.05.2015,CF-O,,2-60,340.48,233.22,318.64,147.637
SEV,MLG,23.05.2015,CF-B,,1-31,449.68,339.98,424.72,261.48
ATH,MLG,23.08.2014,CF-S,,1-15,501.68,272.47,468.4,217.52
ATH,MLG,23.08.2014,CF-S,,2-86,462.16,237.93,415.36,179.84
ATH,LEV,30.08.2014,CF-G,Aduriz,1-31,334.24,219.09,391.44,153.916
ATH,LEV,30.08.2014,CF-G,Iturraspe,2-50,421.6,291.31,346.72,146.671
ATH,LEV,30.08.2014,CF-G,Muniain,2-75,381.04,217.52,382.08,155.848
ATH,LEV,30.08.2014,CF-S,,1-21,346.72,297.59,351.92,267.76
ATH,BAR,13.09.2014,,,,,,,
ATH,GRA,20.09.2014,,,,,,,
ATH,RVA,24.09.2014,CF-G,Aduriz,1-20,347.76,214.38,354,140.553
ATH,EIB,27.09.2014,CF-O,,2-49,409.12,225.37,426.8,71.484
ATH,RMA,05.10.2014,CF-S,,2-77,314.48,193.97,342.56,161
ATH,CEL,18.10.2014,CF-G,Aduriz,1-5,380,341.55,362.32,152.789
ATH,CEL,18.10.2014,CF-O,,1-11,463.2,222.23,307.2,198.68
ATH,CEL,18.10.2014,CF-O,,2-65,336.32,214.38,313.44,147.637
ATH,CEL,18.10.2014,CF-S,,1-22,460.08,316.43,385.2,171.99
ATH,ALM,25.10.2014,CF-G,Etxeita,2-55,391.44,233.22,333.2,160.034
ATH,SEV,02.11.2014,GF,Aduriz,1-12,477.76,292.88,403.92,108.997
ATH,VAL,09.11.2014,CF-O,,1-42,385.2,446.74,302,154.238
ATH,VAL,09.11.2014,CF-S,,2-86,278.08,212.81,338.4,176.7
ATH,ESP,21.11.2014,GF,Aduriz,1-28,407.04,314.86,358.16,142.646
ATH,ESP,21.11.2014,CF-G,Viguera,1-43,288.48,366.67,409.12,157.941
ATH,ESP,21.11.2014,GF,Iturraspe,2-77,527.68,628.86,426.8,133.469
ATH,GET,29.11.2014,GF,San José,1-35,314.48,222.23,421.6,151.823
ATH,GET,29.11.2014,GF,Etxebarria Urkiaga,2-89,257.28,470.29,422.64,158.907
ATH,COR,06.12.2014,,,,,,,
ATH,RSO,14.12.2014,CF-G,De Marcos,2-60,427.84,245.78,386.24,102.879
ATH,ATM,21.12.2014,GF,Rico Moreno,1-16,378.96,297.59,339.44,130.41
ATH,DEP,03.01.2015,CF-O,,1-16,404.96,344.69,294.72,151.984
ATH,DEP,03.01.2015,CF-O,,2-87,306.16,252.06,394.56,85.008
ATH,ELC,11.01.2015,CF-O,,1-32,519.36,344.69,443.44,158.746
ATH,ELC,11.01.2015,CF-O,,1-44,376.88,288.17,472.56,73.738
ATH,VILL,17.01.2015,CF-S,,1-14,421.6,281.89,394.56,170.42
ATH,MLG,25.01.2015,CF-G,San José,2-69,318.64,209.67,380,149.73
ATH,LEV,01.02.2015,GF,Aduriz,2-48,402.88,361.96,418.48,158.907
ATH,LEV,01.02.2015,CF-G,Aduriz,2-89,334.24,352.54,364.4,154.882
ATH,LEV,01.02.2015,CF-O,,2-52,381.04,280.32,286.4,149.891
ATH,BAR,08.02.2015,CF-G,Rico Moreno,2-58,350.88,234.79,360.24,148.764
ATH,BAR,08.02.2015,GF,Aduriz,2-65,591.12,259.91,418.48,158.907
ATH,BAR,08.02.2015,CF-S,,1-18,421.6,233.22,417.44,171.99
ATH,GRA,14.02.2015,,,,,,,
ATH,RVA,22.02.2015,CF-G,Aduriz,2-85,344.64,278.75,411.2,157.941
ATH,RVA,22.02.2015,CF-O,,1-4,417.44,335.27,463.2,151.984
ATH,EIB,01.03.2015,CF-G,Gurpegi,1-35,355.04,286.6,360.24,157.941
ATH,EIB,01.03.2015,CF-S,,1-40,352.96,214.38,349.84,189.26
