Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
SOU,MUN,11.01.2015,CO,,2-87,219.84,372.95,824.08,158.746
SOU,NEW,17.01.2015,G,Elia,1-13,511.04,291.31,378.96,160.034
SOU,NEW,17.01.2015,G,Elia,2-61,402.88,391.79,423.68,154.882
SOU,SWA,01.02.2015,CB,,2-86,314.48,278.75,374.8,192.4
SOU,SWA,01.02.2015,CS,,1-6,402.88,281.89,412.24,179.84
SOU,QPR,07.02.2015,G,Mané,2-92,293.68,277.18,399.76,108.997
SOU,WHU,11.02.2015,CO,,2-88,370.64,225.37,264.56,64.883
SOU,LIV,22.02.2015,CS,,1-43,263.52,479.71,277.04,421.62
SOU,WBA,28.02.2015,,,,,,,
SOU,CRY,03.03.2015,CG,Mané,2-82,381.04,275.61,375.84,135.562
SOU,CRY,03.03.2015,CO,,2-69,341.52,203.39,252.08,125.258
SOU,CHE,15.03.2015,CG,Tadic,1-18,380,341.55,380,138.621
SOU,CHE,15.03.2015,CS,,1-12,332.16,346.26,349.84,184.55
SOU,BUR,21.03.2015,G,Long,1-36,317.6,245.78,365.44,105.938
SOU,BUR,21.03.2015,CO,,1-41,376.88,234.79,380,97.888
SOU,EVE,04.04.2015,,,,,,,
SOU,HUL,11.04.2015,CG,Ward-Prowse,2-55,380,341.55,422.64,126.385
SOU,HUL,11.04.2015,CG,Pellè,2-80,414.32,318,412.24,158.907
SOU,HUL,11.04.2015,CO,,2-88,347.76,330.56,325.92,44.758
SOU,HUL,11.04.2015,CS,,1-19,336.32,288.17,361.28,190.83
SOU,STK,18.04.2015,CG,Schneiderlin,1-21,336.32,190.83,343.6,160.034
SOU,TOT,25.04.2015,CG,Pellè,1-28,451.76,303.87,369.6,160.034
SOU,TOT,25.04.2015,G,Pellè,2-64,387.28,294.45,361.28,126.385
SOU,TOT,25.04.2015,CO,,2-53,310.32,324.28,486.08,82.754
SOU,SUN,02.05.2015,CG,Mané,1-21,404.96,388.65,352.96,152.789
SOU,LEI,09.05.2015,,,,,,,
SOU,AST,16.05.2015,CG,Mané,1-12,392.48,233.22,383.12,160.034
SOU,AST,16.05.2015,CG,Mané,1-13,519.36,231.65,372.72,125.258
SOU,AST,16.05.2015,G,Mané,1-15,393.52,394.93,421.6,115.115
SOU,AST,16.05.2015,CG,Long,1-25,490.24,346.26,385.2,158.907
SOU,AST,16.05.2015,G,Long,1-37,342.56,584.9,418.48,110.124
SOU,AST,16.05.2015,CG,Pellè,2-80,389.36,285.03,376.88,104.972
SOU,AST,16.05.2015,CS,,1-12,460.08,313.29,451.76,286.6
SOU,AST,16.05.2015,CS,,1-25,391.44,413.77,387.28,332.13
SOU,AST,16.05.2015,CS,,2-73,282.24,291.31,347.76,171.99
SOU,AST,16.05.2015,CS,,1-8,213.6,341.55,323.84,231.65
SOU,MCI,24.05.2015,CS,,2-71,445.52,292.88,403.92,212.81
SWA,MUN,16.08.2014,G,Ki,1-27,336.32,443.6,423.68,157.941
SWA,MUN,16.08.2014,G,Sigurdsson,2-71,352.96,283.46,386.24,139.587
SWA,BUR,23.08.2014,G,Dyer,1-22,536,368.24,425.76,129.444
SWA,BUR,23.08.2014,CS,,1-17,340.48,283.46,382.08,190.83
SWA,WBA,30.08.2014,CG,Dyer,1-1,554.72,223.8,345.68,156.975
SWA,WBA,30.08.2014,G,Routledge,1-23,370.64,440.46,425.76,136.528
SWA,WBA,30.08.2014,CG,Dyer,2-70,468.4,365.1,414.32,157.941
SWA,WBA,30.08.2014,CO,,2-67,314.48,388.65,369.6,80.5
SWA,CHE,13.09.2014,CG,Shelvey,2-85,372.72,451.45,419.52,156.975
SWA,CHE,13.09.2014,CO,,2-64,187.6,325.85,490.24,138.621
SWA,SOU,20.09.2014,CO,,1-27,490.24,346.26,337.36,96.761
SWA,SUN,27.09.2014,,,,,,,
SWA,NEW,04.10.2014,CG,Bony,1-16,465.28,361.96,422.64,157.941
SWA,NEW,04.10.2014,CG,Routledge,2-49,286.4,354.11,378.96,153.916
SWA,NEW,04.10.2014,CO,,2-76,243.76,297.59,428.88,215.95
SWA,STK,19.10.2014,CG,Bony,1-33,380,341.55,406,136.528
SWA,STK,19.10.2014,CO,,2-65,344.64,244.21,307.2,182.98
SWA,STK,19.10.2014,CB,,2-65,348.8,267.76,368.56,190.83
SWA,STK,19.10.2014,CS,,1-9,378.96,399.64,387.28,253.63
SWA,LEI,25.10.2014,CG,Bony,1-33,432,382.37,425.76,143.612
SWA,LEI,25.10.2014,CG,Bony,2-56,352.96,291.31,364.4,154.882
SWA,EVE,01.11.2014,CO,,1-4,477.76,360.39,448.64,156.492
SWA,ARS,09.11.2014,G,Sigurdsson,2-74,380,605.31,337.36,111.09
SWA,ARS,09.11.2014,G,Gomis,2-77,389.36,294.45,338.4,150.857
SWA,MCI,22.11.2014,CG,Bony,1-8,404.96,294.45,383.12,152.789
SWA,MCI,22.11.2014,CO,,2-85,303.04,394.93,510,156.492
SWA,CRY,29.11.2014,G,Bony,1-14,417.44,396.5,343.6,158.907
SWA,CRY,29.11.2014,CO,,1-46,312.4,272.47,298.88,145.383
SWA,CRY,29.11.2014,CS,,1-33,295.76,371.38,323.84,236.36
SWA,QPR,02.12.2014,G,Ki,2-77,196.96,241.07,422.64,160.034
SWA,QPR,02.12.2014,G,Routledge,2-82,434.08,442.03,337.36,157.941
SWA,QPR,02.12.2014,CS,,1-2,435.12,368.24,424.72,286.6
SWA,WHU,07.12.2014,CG,Bony,1-18,338.4,307.01,399.76,160.034
SWA,TOT,14.12.2014,CG,Bony,2-47,395.6,270.9,423.68,156.975
SWA,TOT,14.12.2014,CB,,2-70,247.92,277.18,282.24,236.36
SWA,HUL,20.12.2014,G,Ki,1-14,280.16,349.4,399.76,152.789
SWA,HUL,20.12.2014,CS,,2-54,476.72,308.58,424.72,219.09
SWA,AST,26.12.2014,G,Sigurdsson,1-12,126.24,462.44,426.8,107.065
SWA,AST,26.12.2014,CS,,2-78,577.6,291.31,389.36,189.26
SWA,LIV,29.12.2014,CG,Sigurdsson,2-51,312.4,219.09,344.64,134.435
SWA,QPR,01.01.2015,G,Bony,2-91,366.48,398.07,337.36,129.444
SWA,QPR,01.01.2015,CB,,2-79,317.6,239.5,354,184.55
SWA,QPR,01.01.2015,CS,,2-79,291.6,245.78,298.88,230.08
SWA,WHU,10.01.2015,CB,,1-44,378.96,278.75,372.72,258.34
SWA,WHU,10.01.2015,CO,,2-62,434.08,352.54,383.12,44.758
SWA,CHE,17.01.2015,,,,,,,
SWA,SOU,01.02.2015,G,Shelvey,2-82,470.48,551.93,424.72,116.242
SWA,SUN,07.02.2015,CG,Ki,2-65,355.04,278.75,364.4,147.798
SWA,SUN,07.02.2015,CO,,1-32,370.64,250.49,-4.8,154.238
SWA,SUN,07.02.2015,CS,,1-26,322.8,328.99,333.2,281.89
SWA,WBA,11.02.2015,,,,,,,
SWA,MUN,21.02.2015,G,Ki,1-29,316.56,275.61,408.08,139.587
SWA,MUN,21.02.2015,G,Gomis,2-72,460.08,383.94,386.24,118.174
SWA,MUN,21.02.2015,CO,,1-10,306.16,274.04,363.36,35.742
SWA,BUR,28.02.2015,CO,,2-63,304.08,233.22,380,211.24
SWA,BUR,28.02.2015,CS,,2-63,336.32,228.51,359.2,176.7
SWA,TOT,04.03.2015,CG,Ki,1-18,257.28,173.56,425.76,160.034
SWA,TOT,04.03.2015,CG,Sigurdsson,2-88,421.6,311.72,418.48,137.494
SWA,LIV,16.03.2015,,,,,,,
SWA,AST,21.03.2015,CG,Gomis,2-86,398.72,288.17,362.32,156.975
SWA,AST,21.03.2015,CS,,1-5,334.24,288.17,366.48,192.4
SWA,AST,21.03.2015,CS,,2-91,456.96,327.42,438.24,278.75
SWA,HUL,04.04.2015,CG,Ki,1-17,306.16,292.88,336.32,138.621
SWA,HUL,04.04.2015,CG,Gomis,1-36,366.48,307.01,377.92,108.997
SWA,HUL,04.04.2015,CG,Gomis,2-90,462.16,371.38,410.16,138.621
SWA,EVE,11.04.2015,CG,Shelvey,2-68,380,341.55,422.64,160.034
SWA,LEI,18.04.2015,CS,,2-65,336.32,303.87,342.56,255.2
SWA,NEW,25.04.2015,G,Castro Oliveira,1-46,391.44,244.21,424.72,104.972
SWA,NEW,25.04.2015,CG,Sigurdsson,2-48,344.64,360.39,334.24,160.034
SWA,NEW,25.04.2015,CG,Cork,2-70,381.04,255.2,359.2,157.941
SWA,STK,02.05.2015,CG,Montero,2-75,333.2,230.08,335.28,131.376
SWA,STK,02.05.2015,G,Ki,2-91,316.56,325.85,399.76,160.034
SWA,STK,02.05.2015,CO,,2-51,392.48,275.61,380,87.262
SWA,STK,02.05.2015,CB,,2-60,359.2,322.71,359.2,314.86
SWA,ARS,11.05.2015,G,Gomis,2-84,425.76,261.48,423.68,153.916
SWA,MCI,17.05.2015,G,Sigurdsson,1-44,325.92,442.03,425.76,157.941
SWA,MCI,17.05.2015,G,Gomis,2-63,527.68,360.39,340.48,152.789
SWA,MCI,17.05.2015,CS,,1-16,580.72,346.26,464.24,258.34
SWA,MCI,17.05.2015,CS,,2-83,341.52,286.6,391.44,178.27
STK,AST,16.08.2014,,,,,,,
STK,HUL,24.08.2014,CG,Shawcross,2-82,329.04,206.53,337.36,156.975
STK,HUL,24.08.2014,CO,,2-63,310.32,299.16,477.76,123.004
STK,MCI,30.08.2014,G,Diouf,2-57,554.72,318,386.24,157.941
STK,LEI,13.09.2014,CS,,2-89,352.96,233.22,349.84,209.67
STK,QPR,20.09.2014,CG,Diouf,1-10,374.8,219.09,369.6,132.503
STK,QPR,20.09.2014,G,Crouch,2-50,364.4,324.28,360.24,123.326
STK,QPR,20.09.2014,CS,,2-54,263.52,361.96,359.2,186.12
STK,NEW,29.09.2014,CG,Crouch,1-14,372.72,278.75,337.36,123.326
STK,NEW,29.09.2014,CS,,2-61,320.72,250.49,329.04,236.36
STK,SUN,04.10.2014,G,Adam,1-14,241.68,346.26,420.56,155.848
STK,SWA,19.10.2014,CG,Adam,1-42,380,341.55,337.36,160.034
STK,SWA,19.10.2014,G,Walters,2-75,385.2,307.01,338.4,136.528
STK,SWA,19.10.2014,CO,,2-64,477.76,212.81,411.2,64.883
STK,SOU,25.10.2014,CO,,2-77,338.4,225.37,262.48,140.875
STK,WHU,01.11.2014,G,Moses,1-32,342.56,179.84,355.04,157.941
STK,WHU,01.11.2014,CG,Diouf,2-55,447.6,220.66,372.72,135.562
STK,WHU,01.11.2014,CO,,1-32,332.16,182.98,325.92,157.941
STK,WHU,01.11.2014,CO,,2-70,411.2,281.89,308.24,116.242
STK,WHU,01.11.2014,CO,,2-82,423.68,299.16,309.28,158.746
STK,WHU,01.11.2014,CS,,1-46,359.2,291.31,368.56,258.34
STK,TOT,09.11.2014,G,Krkic,1-5,407.04,523.67,349.84,157.941
STK,TOT,09.11.2014,CG,Walters,1-32,378.96,288.17,415.36,125.258
STK,BUR,22.11.2014,CG,Walters,1-31,368.56,291.31,336.32,127.351
STK,BUR,22.11.2014,CO,,2-52,372.72,236.36,279.12,134.113
STK,BUR,22.11.2014,CO,,2-87,314.48,208.1,244.8,123.004
STK,LIV,29.11.2014,CO,,2-59,247.92,299.16,436.16,33.488
STK,MUN,02.12.2014,G,N'Zonzi,1-38,317.6,481.28,426.8,142.646
STK,MUN,02.12.2014,CB,,2-93,355.04,217.52,363.36,164.14
STK,MUN,02.12.2014,CS,,2-92,295.76,192.4,344.64,164.14
STK,MUN,02.12.2014,CS,,2-93,458,225.37,434.08,195.54
STK,ARS,06.12.2014,CG,Crouch,1-0,389.36,225.37,406,160.034
STK,ARS,06.12.2014,CG,Krkic,1-34,445.52,266.19,391.44,157.941
STK,ARS,06.12.2014,CG,Walters,1-44,468.4,203.39,425.76,119.301
STK,ARS,06.12.2014,CO,,2-50,308.24,201.82,281.2,145.383
STK,CRY,13.12.2014,CG,Crouch,1-12,322.8,208.1,344.64,156.975
STK,CHE,22.12.2014,,,,,,,
STK,EVE,26.12.2014,CG,Krkic,1-37,380,341.55,339.44,158.907
STK,WBA,28.12.2014,G,Diouf,2-50,364.4,371.38,374.8,160.034
STK,WBA,28.12.2014,CG,Diouf,2-65,435.12,325.85,417.44,160.034
STK,WBA,28.12.2014,CO,,2-58,423.68,241.07,485.04,138.621
STK,MUN,01.01.2015,CG,Shawcross,1-1,342.56,226.94,375.84,113.183
STK,MUN,01.01.2015,CO,,1-18,489.2,344.69,269.76,80.5
STK,ARS,11.01.2015,,,,,,,
STK,LEI,17.01.2015,G,Krkic,2-62,344.64,399.64,423.68,157.941
STK,LEI,17.01.2015,CO,,2-46,546.4,217.52,448.64,109.641
STK,QPR,31.01.2015,G,Walters,1-20,241.68,376.09,422.64,155.848
STK,QPR,31.01.2015,G,Walters,1-33,361.28,429.47,424.72,157.941
STK,QPR,31.01.2015,G,Walters,2-91,453.84,328.99,348.8,152.789
STK,NEW,08.02.2015,G,Crouch,2-89,247.92,283.46,368.56,114.149
STK,MCI,11.02.2015,CG,Crouch,1-37,338.4,299.16,344.64,152.789
STK,AST,21.02.2015,G,Diouf,1-44,362.32,261.48,410.16,147.798
STK,AST,21.02.2015,CG,Moses,2-92,380,341.55,340.48,158.907
STK,HUL,28.02.2015,G,Crouch,2-70,445.52,288.17,362.32,104.972
STK,EVE,04.03.2015,G,Moses,1-31,350.88,377.66,335.28,115.115
STK,EVE,04.03.2015,CG,Diouf,2-83,451.76,230.08,422.64,158.907
STK,WBA,14.03.2015,,,,,,,
STK,CRY,21.03.2015,CG,Diouf,1-13,413.28,288.17,426.8,158.907
STK,CRY,21.03.2015,CS,,2-52,366.48,233.22,370.64,206.53
STK,CRY,21.03.2015,CS,,2-58,310.32,313.29,329.04,259.91
STK,CHE,04.04.2015,G,Adam,1-43,316.56,1113.99,389.36,121.233
STK,WHU,11.04.2015,G,Arnautovic,2-94,544.32,398.07,340.48,158.907
STK,SOU,18.04.2015,CG,Diouf,2-46,318.64,288.17,343.6,147.798
STK,SOU,18.04.2015,G,Adam,2-83,492.32,322.71,412.24,129.444
STK,SOU,18.04.2015,CO,,1-41,355.04,220.66,293.68,147.637
STK,SOU,18.04.2015,CO,,2-90,390.4,272.47,291.6,158.746
STK,SUN,25.04.2015,G,Adam,1-26,205.28,388.65,422.64,112.056
STK,SUN,25.04.2015,CO,,2-64,421.6,230.08,421.6,60.375
STK,SUN,25.04.2015,CS,,2-68,332.16,212.81,347.76,192.4
STK,SWA,02.05.2015,,,,,,,
STK,TOT,09.05.2015,CG,Adam,1-20,357.12,241.07,337.36,112.056
STK,TOT,09.05.2015,CG,N'Zonzi,1-31,164.72,322.71,421.6,154.882
STK,TOT,09.05.2015,CS,,2-79,372.72,259.91,372.72,200.25
STK,BUR,16.05.2015,CO,,1-39,350.88,239.5,294.72,120.75
STK,BUR,16.05.2015,CS,,2-55,400.8,204.96,402.88,178.27
STK,LIV,24.05.2015,CG,Diouf,1-21,468.4,230.08,381.04,113.183
STK,LIV,24.05.2015,G,Diouf,1-25,255.2,431.04,360.24,110.124
STK,LIV,24.05.2015,CG,Walters,1-29,347.76,239.5,415.36,148.764
STK,LIV,24.05.2015,G,Adam,1-40,428.88,437.32,421.6,158.907
STK,LIV,24.05.2015,G,N'Zonzi,1-44,218.8,539.37,429.92,122.199
STK,LIV,24.05.2015,CG,Crouch,2-85,374.8,272.47,332.16,151.823
STK,LIV,24.05.2015,CS,,1-29,324.88,219.09,347.76,198.68
CRY,ARS,16.08.2014,G,Hangeland,1-34,435.12,220.66,333.2,154.882
CRY,WHU,23.08.2014,G,Chamakh,2-47,258.32,484.42,335.28,156.975
CRY,WHU,23.08.2014,CS,,2-92,491.28,231.65,428.88,189.26
CRY,NEW,30.08.2014,CG,Gayle,1-0,395.6,244.21,402.88,107.065
CRY,NEW,30.08.2014,G,Puncheon,2-47,157.44,379.23,420.56,151.823
CRY,NEW,30.08.2014,G,Zaha,2-94,400.8,361.96,344.64,155.848
CRY,NEW,30.08.2014,CO,,2-79,566.16,245.78,-140,209.67
CRY,NEW,30.08.2014,CS,,2-79,554.72,349.4,417.44,226.94
CRY,BUR,13.09.2014,,,,,,,
CRY,EVE,21.09.2014,CG,Jedinak,1-29,375.84,341.55,422.64,113.183
CRY,EVE,21.09.2014,G,Campbell,2-53,334.24,228.51,398.72,137.494
CRY,EVE,21.09.2014,CG,Bolasie,2-68,226.08,300.73,423.68,154.238
CRY,LEI,27.09.2014,CG,Campbell,2-50,383.12,173.56,426.8,137.494
CRY,LEI,27.09.2014,G,Jedinak,2-53,341.52,259.91,424.72,143.612
CRY,LEI,27.09.2014,CO,,1-28,322.8,241.07,416.4,60.375
CRY,HUL,04.10.2014,CO,,2-74,454.88,228.51,397.68,51.359
CRY,CHE,18.10.2014,CG,Campbell,2-89,364.4,211.24,368.56,157.941
CRY,CHE,18.10.2014,CO,,1-14,179.28,270.9,900,203.39
CRY,WBA,25.10.2014,CG,Hangeland,1-15,389.36,212.81,419.52,129.444
CRY,WBA,25.10.2014,CG,Jedinak,1-45,380,341.55,334.24,140.553
CRY,SUN,03.11.2014,CS,,2-54,425.76,209.67,400.8,168.85
CRY,MUN,08.11.2014,CO,,1-39,418.48,391.79,342.56,71.484
CRY,LIV,23.11.2014,CG,Gayle,1-16,359.2,292.88,369.6,157.941
CRY,LIV,23.11.2014,CG,Ledley,2-77,368.56,318,375.84,158.907
CRY,LIV,23.11.2014,G,Jedinak,2-80,406,578.62,426.8,107.065
CRY,SWA,29.11.2014,CG,Jedinak,1-24,378.96,341.55,370.64,121.233
CRY,SWA,29.11.2014,CS,,1-28,364.4,313.29,372.72,266.19
CRY,AST,02.12.2014,,,,,,,
CRY,TOT,06.12.2014,CO,,2-81,237.52,322.71,414.32,64.883
CRY,STK,13.12.2014,G,McArthur,1-10,341.52,266.19,418.48,120.267
CRY,MCI,20.12.2014,CS,,1-18,417.44,233.22,410.16,215.95
CRY,SOU,26.12.2014,G,Dann,2-85,345.68,272.47,335.28,156.975
CRY,QPR,28.12.2014,,,,,,,
CRY,AST,01.01.2015,CO,,1-15,437.2,372.95,364.4,97.888
CRY,TOT,10.01.2015,CG,Gayle,2-68,380,341.55,337.36,151.823
CRY,TOT,10.01.2015,G,Puncheon,2-79,288.48,391.79,426.8,153.916
CRY,TOT,10.01.2015,CS,,1-34,436.16,310.15,419.52,272.47
CRY,TOT,10.01.2015,CS,,2-51,386.24,252.06,380,170.42
CRY,BUR,17.01.2015,G,Gayle,1-27,294.72,321.14,384.16,140.553
CRY,BUR,17.01.2015,G,Puncheon,2-47,383.12,588.04,331.12,157.941
CRY,BUR,17.01.2015,G,Gayle,2-86,199.04,250.49,399.76,155.848
CRY,EVE,31.01.2015,CB,,1-4,340.48,203.39,393.52,170.42
CRY,LEI,07.02.2015,CG,Ledley,2-54,344.64,234.79,390.4,101.913
CRY,NEW,11.02.2015,CG,Campbell,2-70,374.8,266.19,425.76,157.941
CRY,ARS,21.02.2015,CG,Murray,2-93,390.4,187.69,422.64,144.739
CRY,ARS,21.02.2015,CO,,2-94,381.04,241.07,432,155.848
CRY,WHU,28.02.2015,G,Murray,1-40,374.8,292.88,408.08,141.68
CRY,WHU,28.02.2015,G,Dann,2-50,360.24,220.66,341.52,114.149
CRY,WHU,28.02.2015,CG,Murray,2-62,355.04,258.34,422.64,147.798
CRY,SOU,03.03.2015,,,,,,,
CRY,QPR,14.03.2015,CG,Zaha,1-20,423.68,198.68,410.16,149.73
CRY,QPR,14.03.2015,CG,McArthur,1-39,387.28,200.25,364.4,160.034
CRY,QPR,14.03.2015,G,Ward,1-41,522.48,382.37,334.24,150.857
CRY,STK,21.03.2015,CG,Murray,1-40,378.96,343.12,367.52,102.879
CRY,STK,21.03.2015,CG,Zaha,1-46,447.6,307.01,411.2,158.907
CRY,STK,21.03.2015,CO,,2-55,314.48,217.52,356.08,29.141
CRY,MCI,06.04.2015,CG,Murray,1-33,411.2,178.27,404.96,160.034
CRY,MCI,06.04.2015,G,Puncheon,2-47,409.12,536.23,425.76,154.882
CRY,MCI,06.04.2015,CO,,1-1,507.92,219.09,451.76,107.387
CRY,MCI,06.04.2015,CS,,1-33,313.44,283.46,346.72,211.24
CRY,SUN,11.04.2015,CG,Murray,2-47,328,219.09,334.24,138.621
CRY,SUN,11.04.2015,CG,Bolasie,2-50,260.4,288.17,395.6,158.907
CRY,SUN,11.04.2015,CG,Bolasie,2-52,257.28,314.86,422.64,143.612
CRY,SUN,11.04.2015,CG,Bolasie,2-61,427.84,259.91,420.56,146.671
CRY,WBA,18.04.2015,CO,,2-89,342.56,242.64,300.96,93.863
CRY,WBA,18.04.2015,CO,,2-94,429.92,431.04,412.24,40.25
CRY,HUL,25.04.2015,CS,,1-5,362.32,239.5,366.48,200.25
CRY,CHE,03.05.2015,,,,,,,
CRY,MUN,09.05.2015,G,Puncheon,2-56,148.08,473.43,349.84,130.41
CRY,MUN,09.05.2015,CS,,2-70,417.44,308.58,400.8,225.37
CRY,LIV,16.05.2015,G,Puncheon,1-42,153.28,492.27,415.36,145.705
CRY,LIV,16.05.2015,CG,Zaha,2-59,288.48,220.66,357.12,153.916
CRY,LIV,16.05.2015,CG,Murray,2-90,361.28,274.04,391.44,157.941
CRY,LIV,16.05.2015,CS,,2-90,380,341.55,365.44,182.98
CRY,SWA,24.05.2015,CG,Chamakh,2-56,395.6,275.61,390.4,143.612
EVE,LEI,16.08.2014,G,McGeady,1-19,123.12,344.69,426.8,113.183
EVE,LEI,16.08.2014,G,Naismith,1-44,328,365.1,355.04,104.006
EVE,ARS,23.08.2014,CG,Coleman,1-18,462.16,234.79,406,112.056
EVE,ARS,23.08.2014,CG,Naismith,1-44,563.04,305.44,390.4,160.034
EVE,ARS,23.08.2014,CO,,1-21,350.88,336.84,463.2,154.238
EVE,CHE,30.08.2014,G,Mirallas,1-44,439.28,302.3,352.96,133.469
EVE,CHE,30.08.2014,CG,Naismith,2-68,280.16,350.97,401.84,160.034
EVE,CHE,30.08.2014,G,Eto'o,2-75,341.52,382.37,342.56,146.671
EVE,CHE,30.08.2014,CO,,1-15,387.28,275.61,395.6,96.761
EVE,CHE,30.08.2014,CS,,2-80,307.2,354.11,372.72,220.66
EVE,WBA,13.09.2014,G,Lukaku,1-1,186.56,442.03,426.8,136.528
EVE,WBA,13.09.2014,G,Mirallas,2-65,177.2,457.73,362.32,158.907
EVE,WBA,13.09.2014,CO,,2-50,445.52,288.17,372.72,51.359
EVE,CRY,21.09.2014,CG,Lukaku,1-8,291.6,377.66,349.84,156.975
EVE,CRY,21.09.2014,CG,Baines,2-82,380,341.55,345.68,158.907
EVE,CRY,21.09.2014,CB,,2-58,344.64,233.22,344.64,190.83
EVE,LIV,27.09.2014,G,Jagielka,2-91,213.6,559.78,402.88,102.879
EVE,LIV,27.09.2014,CS,,2-65,350.88,294.45,396.64,171.99
EVE,MUN,05.10.2014,CG,Naismith,2-54,439.28,231.65,355.04,116.242
EVE,MUN,05.10.2014,CB,,2-93,300.96,274.04,346.72,230.08
EVE,MUN,05.10.2014,CS,,1-48,380,341.55,363.36,186.12
EVE,MUN,05.10.2014,CS,,2-90,524.56,379.23,394.56,237.93
EVE,AST,18.10.2014,CG,Jagielka,1-17,375.84,225.37,350.88,151.823
EVE,AST,18.10.2014,G,Lukaku,2-47,218.8,322.71,349.84,156.975
EVE,AST,18.10.2014,CG,Coleman,2-75,356.08,237.93,410.16,135.562
EVE,BUR,26.10.2014,CG,Eto'o,1-3,308.24,292.88,371.68,104.972
EVE,BUR,26.10.2014,G,Lukaku,1-28,502.72,297.59,345.68,151.823
EVE,BUR,26.10.2014,G,Eto'o,2-85,276,540.94,414.32,123.326
EVE,BUR,26.10.2014,CO,,2-91,112.72,277.18,430.96,158.907
EVE,SWA,01.11.2014,CO,,2-74,451.76,215.95,367.52,49.266
EVE,SUN,09.11.2014,CG,Baines,2-75,380,341.55,392.48,157.941
EVE,WHU,22.11.2014,CG,Lukaku,1-25,282.24,244.21,342.56,146.671
EVE,WHU,22.11.2014,CG,Osman,2-72,328,277.18,354,156.975
EVE,WHU,22.11.2014,CO,,2-91,381.04,275.61,473.6,151.984
EVE,TOT,30.11.2014,G,Mirallas,1-14,148.08,503.26,415.36,104.972
EVE,TOT,30.11.2014,CS,,1-7,260.4,357.25,347.76,195.54
EVE,TOT,30.11.2014,CS,,2-71,502.72,296.02,479.84,266.19
EVE,HUL,03.12.2014,CG,Lukaku,1-33,328,288.17,340.48,133.469
EVE,MCI,06.12.2014,,,,,,,
EVE,QPR,15.12.2014,G,Barkley,1-32,237.52,496.98,337.36,119.301
EVE,QPR,15.12.2014,G,Mirallas,1-42,591.12,529.95,339.44,140.553
EVE,QPR,15.12.2014,CS,,2-52,279.12,234.79,359.2,170.42
EVE,SOU,20.12.2014,,,,,,,
EVE,STK,26.12.2014,CO,,1-32,477.76,217.52,263.52,198.68
EVE,STK,26.12.2014,CO,,1-53,231.28,344.69,284.32,156.492
EVE,NEW,28.12.2014,CG,Koné,1-4,442.4,314.86,395.6,114.149
EVE,NEW,28.12.2014,CG,Mirallas,2-83,376.88,423.19,362.32,135.562
EVE,HUL,01.01.2015,CO,,2-84,446.56,300.73,352.96,62.629
EVE,HUL,01.01.2015,CB,,2-68,338.4,341.55,357.12,231.65
EVE,MCI,10.01.2015,CG,Naismith,2-77,297.84,283.46,418.48,157.941
EVE,MCI,10.01.2015,CS,,1-42,541.2,267.76,475.68,217.52
EVE,WBA,19.01.2015,CO,,1-43,380,341.55,321.76,158.907
EVE,CRY,31.01.2015,CG,Lukaku,1-1,410.16,193.97,407.04,160.034
EVE,LIV,07.02.2015,,,,,,,
EVE,CHE,11.02.2015,CS,,2-67,368.56,233.22,387.28,164.14
EVE,LEI,22.02.2015,G,Naismith,2-56,229.2,358.82,344.64,160.034
EVE,LEI,22.02.2015,CO,,2-65,248.96,358.82,403.92,64.883
EVE,LEI,22.02.2015,CO,,2-70,537.04,270.9,493.36,131.859
EVE,LEI,22.02.2015,CO,,2-85,421.6,275.61,499.6,158.746
EVE,ARS,01.03.2015,,,,,,,
EVE,STK,04.03.2015,,,,,,,
EVE,NEW,15.03.2015,G,McCarthy,1-19,507.92,489.13,393.52,156.975
EVE,NEW,15.03.2015,CG,Lukaku,2-55,372.72,344.69,413.28,158.907
EVE,NEW,15.03.2015,CG,Barkley,2-92,552.64,233.22,375.84,156.975
EVE,NEW,15.03.2015,CB,,2-75,453.84,357.25,357.12,179.84
EVE,QPR,22.03.2015,G,Coleman,1-17,542.24,325.85,332.16,118.174
EVE,QPR,22.03.2015,CG,Lennon,2-76,435.12,308.58,352.96,157.941
EVE,SOU,04.04.2015,CG,Jagielka,1-15,415.36,217.52,352.96,160.034
EVE,SWA,11.04.2015,CG,Lennon,1-40,441.36,303.87,347.76,149.73
EVE,BUR,18.04.2015,CG,Mirallas,1-28,302,307.01,348.8,151.823
EVE,BUR,18.04.2015,CO,,2-55,499.6,338.41,461.12,154.238
EVE,BUR,18.04.2015,CS,,1-10,380,341.55,361.28,178.27
EVE,MUN,26.04.2015,CG,McCarthy,1-4,486.08,281.89,336.32,151.823
EVE,MUN,26.04.2015,G,Stones,1-34,492.32,277.18,357.12,115.115
EVE,MUN,26.04.2015,CG,Mirallas,2-73,284.32,360.39,340.48,157.941
EVE,AST,02.05.2015,CG,Lukaku,2-58,380,341.55,421.6,158.907
EVE,AST,02.05.2015,CG,Jagielka,2-91,381.04,206.53,367.52,104.006
EVE,SUN,09.05.2015,,,,,,,
EVE,WHU,16.05.2015,CG,Osman,2-67,417.44,277.18,413.28,135.562
EVE,WHU,16.05.2015,CG,Lukaku,2-92,358.16,209.67,354,139.587
EVE,TOT,24.05.2015,CS,,1-17,278.08,376.09,394.56,244.21
